Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
01SHN,ED3C655318,PIC T1C EQLR PWB ASBY,,NETWORK,PIC,|ED3C655318,42,0,42,44.0233,1848.98,1,,,ALCATEL-LUCENT NORTH AMERICA,ED-3C655-31
01SHN,ED83005301MODAB,PIC DISPLAY CIRCUIT MODULE,,NETWORK,PIC,|ED83005301MODAB,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,"ED-83005-301,MOD-A,B"
01SHN,ED83008301MODAB,PIC RECTIFIER SIG CIRCUIT PAC,,NETWORK,PIC,|ED83008301MODAB,2,0,2,50,100,1,,,ALCATEL-LUCENT NORTH AMERICA,"ED-83008-301,MOD-A,B"
01SHN,ED83011302,PIC 48V CVTR CIRCUIT-PACK,,NETWORK,PIC,|ED83011302,1,0,1,90,90,1,,,ALCATEL-LUCENT NORTH AMERICA,ED-83011-302
01SHN,ERXGEFE256MMODD,CARD ERX GE/FE LINE MODULE,,NETWORK,PIC,|ERXGEFE256MMODD,7,0,7,1,7,1,,,JUNIPER NETWORKS,ERX-GEFE256M-MOD-D
01SHN,ERY1-RF,CARD DACS IV OPT SWITCH UN,,NETWORK,PIC,|ERY1-RF,2,0,2,550,1100,1,,,ALCATEL-LUCENT NORTH AMERICA,ERY1
01SHN,ES30C1,PIC RDX-31 DS1 PROTN SW,,NETWORK,PIC,|ES30C1,9,0,9,90,810,1,,,ALCATEL-LUCENT NORTH AMERICA,ES-30C-1
01SHN,FB-016498-A-RF,CARD GTD-5 GDLC CD UPGRADE F/G,,NETWORK,PIC,|FB-016498-A-RF,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-016498-A
01SHN,FB016248AI01-RF,CARD GTD-5 SLIC LN CKT CD  AUT,,NETWORK,PIC,|FB016248AI01-RF,3,0,3,425,1275,1,,,ALCATEL-LUCENT NORTH AMERICA,FB16248-A-I01
01SHN,FB0168031A,PIC GTD-5 LAN INTERFACE CD,,NETWORK,PIC,|FB0168031A,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-16803-1A
01SHN,FB016806A,CARD GTD-5 BRIM BRI MASTER,,NETWORK,PIC,|FB016806A,1,0,1,1797.5,1797.5,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-16806-A
01SHN,FB027048A,CARD TSS4P REAR TRANSITION CAR,,NETWORK,PIC,|FB027048A,3,0,3,125.75,377.25,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27048-A
01SHN,FB162051AI02,CARD BUSINESS ACCESS CONTROL,,NETWORK,PIC,|FB162051AI02,1,0,1,100,100,1,,,ALCATEL-LUCENT NORTH AMERICA,FB16205-1A-I02
01SHN,FB26825A-RF,CARD GTD5 SPAN INTFC TERMN,,NETWORK,PIC,|FB26825A-RF,1,0,1,1100,1100,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-26825-A
01SHN,FB27044A,PIC GTD-5 I/O NET INTFC MFD,,NETWORK,PIC,|FB27044A,1,0,1,4592.7,4592.7,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27044-A
01SHN,FB27045A,PIC GTD-5 RE TRNSN MOD,,NETWORK,PIC,|FB27045A,1,0,1,1371,1371,1,,,ALCATEL-LUCENT NORTH AMERICA,FB-27045-A
01SHN,FC9525F010,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F010,2,0,2,6800,13600,1,,,FUJITSU,FC9525F010
01SHN,FC9525F020,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F020,6,0,6,2000,12000,1,,,FUJITSU,FC9525F020
01SHN,FC9525F025,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F025,1,0,1,6800,6800,1,,,FUJITSU,FC9525F025
01SHN,FC9525F035,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F035,1,0,1,6800,6800,1,,,FUJITSU,FC9525F035
01SHN,FC9525F045,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F045,3,0,3,6800,20400,1,,,FUJITSU,FC9525F045
01SHN,FC9525F065,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F065,1,0,1,6800,6800,1,,,FUJITSU,FC9525F065
01SHN,FC9525F070,DPRN COMPN MOD,,NETWORK,PIC,|FC9525F070,1,0,1,6800,6800,1,,,FUJITSU,FC9525F070
01SHN,FC9565CFR2,FRAME CC FW9500 FOR DOUBLE WID,,NETWORK,FRAME,|FC9565CFR2,7,0,7,231,1617,1,,,FUJITSU,FC9565CFR2
01SHN,FC9565DA02,CTF DCM FW9500 SMF 10KM,,NETWORK,CARD,|FC9565DA02,15,0,15,1140,17100,1,,,FUJITSU,FC9565DA02
01SHN,FC9565DA04,CTF CARD FW9500 DCM SMF 20KM,,NETWORK,CARD,|FC9565DA04,5,0,5,1140,5700,1,,,FUJITSU,FC9565DA04
01SHN,FC9565DA20,CTF CARD FW9500 DCM SMF 100KM,,NETWORK,CARD,|FC9565DA20,12,0,12,1655,19860,1,,,FUJITSU,FC9565DA20
01SHN,FC9565FP22-RF,CTF CARD FW9500 FILLER PANEL W,,NETWORK,PIC,|FC9565FP22-RF,1,0,1,75,75,1,,,FUJITSU,FC9565FP22
01SHN,FC9565MAA2,CTF UNIT MUX/DEMUX C-BND CH 1-,,NETWORK,PANEL,|FC9565MAA2,4,0,4,3000,12000,1,,,FUJITSU,FC9565MAA2
01SHN,FC9565MPC1,CARD CPU MANAGEMENT PROCESSOR,,NETWORK,CARD,|FC9565MPC1,7,0,7,2966,20762,1,,,FUJITSU,FC9565MPC1
01SHN,FC9565SF52,CTF CARD FW9500 2.4TB UNIVERSA,,NETWORK,CARD,|FC9565SF52,1,0,1,11647,11647,1,,,FUJITSU,FC9565SF52
01SHN,FC9565TPE1I05,PIC FW9500 10X10G MUXPND,,NETWORK,PIC,|FC9565TPE1I05,1,0,1,69300,69300,1,,,FUJITSU,FC9565TPE1-I05
01SHN,FC9570B50D,REFURB SFP GE CWDM 1551NM  MFD,,NETWORK,PIC,|FC9570B50D,4,0,4,1200,4800,1,,,FUJITSU,FC9570B50D
01SHN,FC95700030I02,PIC OC-3 SFP OPT TRCVR,,NETWORK,CARD,|FC95700030I02,5,0,5,160,800,1,,,FUJITSU,FC95700030-I02
01SHN,FC95700170I02,PIC MLTRT SFP OC3/12/48,,NETWORK,PIC,|FC95700170I02,421,0,421,282.2647,118833.44,1,,,FUJITSU,FC95700170-I02
01SHN,FC9580CPU1I13,PIC MAIN PROCR CARD,,NETWORK,PIC,|FC9580CPU1I13,1,0,1,56.3333,56.33,1,,,FUJITSU,FC9580CPU1-I13
01SHN,FC9580DCC1I13,PIC DCC PROCESSOR FW4500 C/F 1,,NETWORK,PIC,|FC9580DCC1I13,3,0,3,261.3333,784,1,,,FUJITSU,FC9580DCC1-I13
01SHN,FC9580FP11,CARD FILLER PANEL FW4500 LG,,NETWORK,PIC,|FC9580FP11,2,0,2,92.5245,185.05,1,,,FUJITSU,FC9580FP11
01SHN,FC9580FP41-I02,PANEL FILLER,,NETWORK,PIC,|FC9580FP41-I02,2,0,2,25.4286,50.86,1,,,FUJITSU,FC9580FP41
01SHN,FC9580FTX5,CARD 10/100BASE-T INTFC UN,,NETWORK,PIC,|FC9580FTX5,1,0,1,2370,2370,1,,,FUJITSU,FC9580FTX5
01SHN,FC9580HUB1-I03,PIC OVHD PROCR CD MFD,,NETWORK,PIC,|FC9580HUB1-I03,3,0,3,1,3,1,,,FUJITSU,FC9580HUB1
01SHN,FC9600SFC2I04,PIC FACTR CMS COMMON SHELF,,NETWORK,PIC,|FC9600SFC2I04,1,0,1,624,624,1,,,FUJITSU,FC9600SFC2
01SHN,FC9607HTL7I09,PIC FLM-2400HS XMT,,NETWORK,PIC,|FC9607HTL7I09,1,0,1,502,502,1,,,FUJITSU,FC9607HTL7
01SHN,FC9608MSD3,CARD DS-3 MIDDLE SPEED SWITCH(,,NETWORK,PIC,|FC9608MSD3,4,0,4,3.63,14.52,1,,,FUJITSU,FC9608MSD3
01SHN,FC9611PTC3,FDLC POTS UN,,NETWORK,PIC,|FC9611PTC3,1,0,1,50,50,1,,,FUJITSU,FC9611PTC3
01SHN,FC9612SF11-I04,SHELF,,NETWORK,PIC,|FC9612SF11-I04,2,0,2,470,940,1,,,FUJITSU,FC9612SF11
01SHN,FC9616H6E2I09,HI SP INT 78MB/S (HC6A-6EL2)C/,,NETWORK,PIC,|FC9616H6E2I09,1,0,1,25,25,1,,,FUJITSU,FC9616H6E2
01SHN,FC9616MS62I04,PIC FLM-600 MS SWITCH OPT2 I02,PRS REQUEST:  204482,NETWORK,PIC,|FC9616MS62I04,1,0,1,110,110,1,,,FUJITSU,FC9616MS62
01SHN,FC9616SAM2-I04,PIC CARD HS SWITCH UNIT (HS6A-,,NETWORK,PIC,|FC9616SAM2-I04,1,0,1,1,1,1,,,FUJITSU,FC9616SAM2
01SHN,FC9616SVD1I08,PIC SUPERVISORY CARD,,NETWORK,PIC,|FC9616SVD1I08,1,0,1,93,93,1,,,FUJITSU,FC9616SVD1
01SHN,FC9616SVD1I10,CARD SUPERVISORY UNIT (SV6A-TD,,NETWORK,PIC,|FC9616SVD1I10,1,0,1,93,93,1,,,FUJITSU,FC9616SVD1
01SHN,FC9682M2U1,UNIVERSAL AMPLIFIER,,NETWORK,PIC,|FC9682M2U1,8,0,8,5000,40000,1,,,FUJITSU,FC9682M2U1
01SHN,FC9682QMC1I05,PIC 40G MUXPONDER UNIT,,NETWORK,PIC,|FC9682QMC1I05,4,0,4,65100,260400,1,,,FUJITSU,FC9682QMC1
01SHN,FC9682RMC1I07,PIC MXR/DMXR UNIT,,NETWORK,PIC,|FC9682RMC1I07,4,0,4,5000,20000,1,,,FUJITSU,FC9682RMC1
01SHN,FC9682SCC4I09,PIC OPT SUPVY CHAN UN,,NETWORK,PIC,|FC9682SCC4I09,2,0,2,4500,9000,1,,,FUJITSU,FC9682SCC4
01SHN,FC9682SHP3I07,REFURB CARD NEM I04-I07 FW7500,,NETWORK,PIC,|FC9682SHP3I07,1,0,1,300,300,1,,,FUJITSU,FC9682SHP3
01SHN,FC9682ST31I06,PIC SYNCHRONIZE UNIT,,NETWORK,PIC,|FC9682ST31I06,1,0,1,80,80,1,,,FUJITSU,FC9682ST31
01SHN,FC9682ULU1,UNIVERSAL AMPLIFIER,,NETWORK,PIC,|FC9682ULU1,2,0,2,8000,16000,1,,,FUJITSU,FC9682ULU1
01SHN,FC9682U1C1I11,PIC UNIVERSAL 10G TRSPDR,,NETWORK,PIC,|FC9682U1C1I11,3,0,3,9000,27000,1,,,FUJITSU,FC9682U1C1
01SHN,FC9682U5C2,PIC TRANSPONDER 10G UNIVERSAL,,NETWORK,PIC,|FC9682U5C2,1,0,1,5650,5650,1,,,FUJITSU,FC9682U5C2
01SHN,FC96828TC1I09,PIC FW7500 4-PT OC-48 MUXPONDE,,NETWORK,PIC,|FC96828TC1I09,1,0,1,17000,17000,1,,,FUJITSU,FC96828TC1
01SHN,FC9686MSC5,SFP CWDM CH5 1531NM 2.7G MFD,,NETWORK,PIC,|FC9686MSC5,1,0,1,720,720,1,,,FUJITSU,FC9686MSC5
01SHN,FC9686MXC7,XFP 9.9G - 10.7G CWDM CH7 80KM,,NETWORK,PIC,|FC9686MXC7,2,0,2,2880,5760,1,,,FUJITSU,FC9686MXC7
01SHN,FC9686MXSR,XFP 9.9-10.7G SR-1 1310NM FW71,,NETWORK,PIC,|FC9686MXSR,2,0,2,788,1576,1,,,FUJITSU,FC9686MXSR
01SHN,FC9695UPF2I03,C/T FC9695UPF2 PIC USER INTFC,,NETWORK,PIC,|FC9695UPF2I03,28,0,28,324,9072,1,,,FUJITSU,FC9695UPF2
01SHN,FD31E-6,PIC DML-3X50 LW TRANSCEIVER,,NETWORK,PIC,|FD31E-6,1,0,1,75,75,1,,,ALCATEL-LUCENT NORTH AMERICA,FD31E-6
01SHN,FFANTRAYMX960HCG,PIC MX960 HI CAP FAN TRAY SPAR,,NETWORK,PIC,|FFANTRAYMX960HCG,2,0,2,600,1200,1,,,JUNIPER NETWORKS,FFANTRAY-MX960-HC-S-G
01SHN,FLTR-KIT-MX480-S,FILTER KIT SPARE MX480,,NETWORK,PIC,|FLTR-KIT-MX480-S,2,0,2,286.43,572.86,1,,,JUNIPER NETWORKS,FLTR-KIT-MX480-S-A
01SHN,J0600A1VC,PIC 600W RECT,,NETWORK,PIC,|J0600A1VC,1,0,1,350,350,1,,,ELTEK,J0600A1-VC
01SHN,J1C182AH1L1,BANK CHANNEL RT FPI DUAL 710,,NETWORK,PIC,|J1C182AH1L1,1,0,1,437,437,1,,,ALCATEL-LUCENT NORTH AMERICA,J1C182AH1L1
01SHN,J5D003BE2G101,PIC FAN 5ESS,,NETWORK,PIC,|J5D003BE2G101,1,0,1,298,298,1,,,ALCATEL-LUCENT NORTH AMERICA,J5D003BE-2-G101
01SHN,J5D003BE2100,PIC 5ESS FAN UNIT,,NETWORK,PIC,|J5D003BE2100,3,0,3,1,3,1,,,ALCATEL-LUCENT NORTH AMERICA,J5D003BE-2100
01SHN,J98726AB6,PIC D4 RECIEVER UNIT PI,,NETWORK,PIC,|J98726AB6,3,0,3,20,60,1,,,ALCATEL-LUCENT NORTH AMERICA,J98726AB6
01SHN,J98726BD4L4,CU (NO RPLMNT) SS 27XS SLC,,NETWORK,PIC,|J98726BD4L4,4,0,4,1,4,1,,,ALCATEL,J98726BD-4L4
01SHN,J99343PG12A,PIC 2-2W TERM RPTR,,NETWORK,PIC,|J99343PG12A,1,0,1,2334.77,2334.77,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343PG-12A
01SHN,J99343RC11A,PIC 4-2W NTERM RPTR,,NETWORK,PIC,|J99343RC11A,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343RC-11A
01SHN,J99343SB3,PIC 4-4 INTER RPTR,,NETWORK,PIC,|J99343SB3,4,0,4,45,180,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343SB3
01SHN,J99343SD11A,PIC 4-4W TERM/INT RPTR,,NETWORK,PIC,|J99343SD11A,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343SD-11A
01SHN,J99343TA11MODA,PIC MFT TEST EXDR,,NETWORK,PIC,|J99343TA11MODA,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,J99343TA-11MODA
01SHN,LDC21BB61SB,PIC LDC FBR OPT CPLR MOD,,NETWORK,PIC,|LDC21BB61SB,2,0,2,10,20,1,,,CORNING,LDC-21B-B-61-SB
01SHN,LNW56S1,PIC METRO DMX OC192 INTFC,,NETWORK,PIC,|LNW56S1,1,0,1,3100,3100,1,,,ALCATEL-LUCENT NORTH AMERICA,LNW56
01SHN,LPZ100C,C/T LPZ100C-RF CARD LN PK POTS,,NETWORK,PIC,|LPZ100C,2,0,2,130,260,1,,,ALCATEL-LUCENT NORTH AMERICA,LPZ100C
01SHN,LSPDNLX,SOFTWARE VDSL2 GSP-N/LX SFP/RT,,NETWORK,PIC,|LSPDNLX,28,0,28,4465,125020,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPDNLX
01SHN,LSPD162,MODULE 7330 HOST KIT W/EX SFP,,NETWORK,PIC,|LSPD162,22,0,22,1,22,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD162
01SHN,LSPD164,SHELF 7330 EXP KIT,,NETWORK,PIC,|LSPD164,10,0,10,1,10,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD164
01SHN,LSPD219,IPDSLAM HUBHOSTAGGLX,,NETWORK,PIC,|LSPD219,7,0,7,1,7,1,,,ALCATEL-LUCENT NORTH AMERICA,LSPD219
01SHN,MC5D045A3CI7-RF,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D045A3CI7-RF,2,0,2,245,490,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D045A3C
01SHN,MC5D045A3I1A-RF,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D045A3I1A-RF,2,0,2,115,230,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D045A3
01SHN,MC5D203A1B,CARD PACK MICCD CKT,,NETWORK,PIC,|MC5D203A1B,2,0,2,1,2,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D203A1B
01SHN,MC5D223A2CI1-RF,CARD 5ESS DIGITAL INTERFACE,,NETWORK,PIC,|MC5D223A2CI1-RF,5,0,5,26,130,1,,,ALCATEL-LUCENT NORTH AMERICA,MC5D223A2C
01SHN,MC80013D1BI1,PIC PACK MICD CKT,,NETWORK,PIC,|MC80013D1BI1,2,0,2,95,190,1,,,ALCATEL-LUCENT NORTH AMERICA,MC80013D1B
01SHN,MC97755A1C,PIC SLC-5 BANK CONTR PK,,NETWORK,PIC,|MC97755A1C,1,0,1,368,368,1,,,ALCATEL-LUCENT NORTH AMERICA,MC97755A1C
01SHN,MC97776A1DI1,PIC SLC-5 BANK CONTROLLER,,NETWORK,PIC,|MC97776A1DI1,3,0,3,2850,8550,1,,,ALCATEL-LUCENT NORTH AMERICA,MC97776A1D
01SHN,MISC-LPM001,LIGHTENING PROTN MOD,,NETWORK,PIC,|MISC-LPM001,5,0,5,1,5,1,,,CIENA,MISC-LPM001
01SHN,MPC3D16XGESFPPQ,PIC 16 CAGE 10GE DPC PRNCD,,NETWORK,PIC,|MPC3D16XGESFPPQ,5,0,5,1,5,1,,,JUNIPER NETWORKS,MPC-3D-16XGE-SFPP-Q
01SHN,MPM-1GW-56MD-RF,CARD OMNISWITCH MGMT PROCESSOR,,NETWORK,PIC,|MPM-1GW-56MD-RF,1,0,1,175,175,1,,,ALCATEL-LUCENT NORTH AMERICA,MPM-1GW-56MD-12MF
01SHN,NTAK02BC-RF,PIC SDI/DCH CARD,,NETWORK,PIC,|NTAK02BC-RF,1,0,1,400,400,1,,,AVAYA/SCS,NTAK02BC
01SHN,NTBX27AA,CARD DMS-100 ISDN 2B1Q U LINE,,NETWORK,PIC,|NTBX27AA,5,0,5,20,100,1,,,NORTEL,NTBX27AA
01SHN,NTCA06FPS11,PIC OPTERA DX OPT TRCVR NTCA06,,NETWORK,PIC,|NTCA06FPS11,1,0,1,1999,1999,1,,,NORTEL,NTCA06FP
01SHN,NTCA42BA-RF,CARD MTCE INTFC (MI) MFD,,NETWORK,PIC,|NTCA42BA-RF,1,0,1,40,40,1,,,NORTEL,NTCA42BA
01SHN,NTCA85EA,MODULE OC-192 OPTERA LH FAN,,NETWORK,PIC,|NTCA85EA,15,0,15,45,675,1,,,NORTEL,NTCA85EA
01SHN,NTFX34AA,IOM RS-232 SMART CONNECTOR KIT,,NETWORK,PIC,|NTFX34AA,1,0,1,600,600,1,,,NORTEL,NTFX34AA
01SHN,NTN301BB-RF,CARD EXPRES CX MTX REL4,PRS REQUEST:  204851,NETWORK,PIC,|NTN301BB-RF,1,0,1,1524,1524,1,,,NORTEL,NTN301BB
01SHN,NTN401AAS21-RF,CARD S/DMS EXP OC-3 LR,,NETWORK,PIC,|NTN401AAS21-RF,1,0,1,250,250,1,,,NORTEL,NTN401AA
01SHN,NTN412AAS10,PIC EXPRESS PROTN SW CONTR,,NETWORK,PIC,|NTN412AAS10,2,0,2,1,2,1,,,NORTEL,NTN412AA
01SHN,NTN413AA,CARD PROTECTION SWITCH EXTENDE,,NETWORK,PIC,|NTN413AA,1,0,1,1,1,1,,,NORTEL,NTN413AA
01SHN,NTN436DA-RF,CARD STS1 MAPR,,NETWORK,PIC,|NTN436DA-RF,1,0,1,790,790,1,,,NORTEL,NTN436DA
01SHN,NTN440EH-S05-RF,CARD OM3500 OC48 SR 1310NM INT,,NETWORK,PIC,|NTN440EH-S05-RF,1,0,1,1750,1750,1,,,NORTEL,NTN440EH
01SHN,NTN454AAS01,PIC S/DMS EXPRESS LEFT FR,,NETWORK,PIC,|NTN454AAS01,1,0,1,148,148,1,,,NORTEL,NTN454AA
01SHN,NTN455ABS03,PIC EXPRESS FRONT RT EXT,,NETWORK,PIC,|NTN455ABS03,1,0,1,1,1,1,,,NORTEL,NTN455AB
01SHN,NTSX06AA-RF,CARD FILLER DMS-100,,NETWORK,PIC,|NTSX06AA-RF,1,0,1,50,50,1,,,NORTEL,NTSX06AA
01SHN,NTTP01CFE6-RF,SFP OPT MOD GE LX 10K,,NETWORK,PIC,|NTTP01CFE6-RF,2,0,2,375,750,1,,,NORTEL,NTTP01CFE6
01SHN,NT0H01NB-S01-RF,CARD OPTERA-80 OCLD B1 CH2,,NETWORK,PIC,|NT0H01NB-S01-RF,1,0,1,145,145,1,,,NORTEL,NT0H01NB-S01
01SHN,NT0H05CD-RF,CARD UNIV OCLD B3 CH4 CD,,NETWORK,PIC,|NT0H05CD-RF,2,0,2,5500,11000,1,,,NORTEL,NT0H05CD
01SHN,NT0H19BCE5-RF,CARD OTR B2 CH3,,NETWORK,PIC,|NT0H19BCE5-RF,1,0,1,6000,6000,1,,,NORTEL,NT0H19BCE5
01SHN,NT0H35ABE5S14-RF,CARD OM5100 OPTICAL FIBER AMPL,,NETWORK,PIC,|NT0H35ABE5S14-RF,1,0,1,600,600,1,,,NORTEL,NT0H35AB
01SHN,NT0H41AAS06-RF,CARD OPTERA 80 SHLF PROCR,,NETWORK,PIC,|NT0H41AAS06-RF,1,0,1,34.88,34.88,1,,,NORTEL,NT0H41AA
01SHN,NT0H57AA-RF,CARD OMX IF MP SPARE,,NETWORK,PIC,|NT0H57AA-RF,4,0,4,534,2136,1,,,NORTEL,NT0H57AA
01SHN,NT2X48BB-RF,CARD DMS-100 DIGL 4-CH RCVR,,NETWORK,PIC,|NT2X48BB-RF,1,0,1,23.33,23.33,1,,,NORTEL,NT2X48BB
01SHN,NT2X77AA-S01-RF,CARD DMS-100 COMP BAL NET,,NETWORK,PIC,|NT2X77AA-S01-RF,1,0,1,45,45,1,,,NORTEL,NT2X77AA
01SHN,NT3A37AA,CARD DMS-1U CONTROL EXTN,,NETWORK,PIC,|NT3A37AA,1,0,1,235,235,1,,,NORTEL,NT3A37AA
01SHN,NT4K19AB-S05,PIC S/DMS TRANS BW MGR SH,,NETWORK,PIC,|NT4K19AB-S05,1,0,1,2340,2340,1,,,NORTEL,NT4K19AB-S05
01SHN,NT4K33AAS05,PIC S/DMS ACC DS-1 OUTPUT,,NETWORK,PIC,|NT4K33AAS05,1,0,1,10,10,1,,,NORTEL,NT4K33AA
01SHN,NT4T18ABSN,PIC DMS-10 LAN SHELF CONTROLLE,,NETWORK,PIC,|NT4T18ABSN,1,0,1,40,40,1,,,NORTEL,NT4T18AB
01SHN,NT6H71BA-RF,CARD DMT-300 DS1 TRMT/RCV,,NETWORK,PIC,|NT6H71BA-RF,1,0,1,10,10,1,,,NORTEL,NT6H71BA
01SHN,NT7E01DBS35,PIC FDN600 0C-3 INTFC CD,,NETWORK,PIC,|NT7E01DBS35,2,0,2,75,150,1,,,NORTEL,NT7E01DB
01SHN,NT7E35AA-RF,CARD S/DMS-TBM RNG LPBK,,NETWORK,PIC,|NT7E35AA-RF,4,0,4,23.33,93.32,1,,,NORTEL,NT7E35AA
01SHN,NT7E5047,L CAP UNIT,,NETWORK,PIC,|NT7E5047,1,0,1,220,220,1,,,NORTEL,NT7E5047
01SHN,NT7E55AA,MODULE FDN2400 OC48/12 FAN UNI,,NETWORK,PIC,|NT7E55AA,1,0,1,1,1,1,,,NORTEL,NT7E55AA
01SHN,NT8E01PX-RF,CARD OC-48 TRANSMITTER FDN2400,,NETWORK,PIC,|NT8E01PX-RF,1,0,1,625,625,1,,,NORTEL,NT8E01PX
01SHN,NT8E08BB,CARD FDN2400 OC3 OPT INTFC,,NETWORK,PIC,|NT8E08BB,1,0,1,50,50,1,,,NORTEL,NT8E08BB
01SHN,NT8E19AA-RF,CARD OC3 1/2 HEIGHT CARRIER BO,,NETWORK,PIC,|NT8E19AA-RF,8,0,8,25,200,1,,,NORTEL,NT8E19AA
01SHN,PA-00001-01,CARD 4-PORT DS3/E3 ADAPTER,,NETWORK,PIC,|PA-00001-01,1,0,1,1,1,1,,,CIENA,PA-00001-01
01SHN,PE201-17-6-RF,POWER SUPPLY ALARM BOARD,,NETWORK,PIC,|PE201-17-6-RF,2,0,2,1,2,1,,,PULEO INC,PE201-17-6
01SHN,PWER-000500,CT PWR SUPPLY AC,,NETWORK,PIC,|PWER-000500,8,0,8,327,2616,1,,,CIENA,PWER-000500
01SHN,PWER-000601-A,CT POWER SUPPLY DC,,NETWORK,PIC,|PWER-000601-A,4,0,4,500,2000,1,,,CIENA,PWER-000601-A
01SHN,PWP19-L2,CARD PWP 19L2 ENHANCED B,,NETWORK,PIC,|PWP19-L2,1,0,1,1681.36,1681.36,1,,,PULSECOM,PWP19-L2
01SHN,PWP19L2REVH,PIC D4 EBS-CX COT CU,,NETWORK,PIC,|PWP19L2REVH,29,0,29,1681.36,48759.44,1,,,PULSECOM,PWP19-L2-REV-H
01SHN,PWRMX4801600DCSE,PIC DC PWR SUPPLY,,NETWORK,PIC,|PWRMX4801600DCSE,2,0,2,286.43,572.86,1,,,JUNIPER NETWORKS,PWR-MX480-1600-DC-S-E
01SHN,QPP374C-RF,CARD DE-4 FUSE/ALM2,,NETWORK,PIC,|QPP374C-RF,1,0,1,10,10,1,,,NORTEL,QPP374C
01SHN,QPP504A-RF,CARD DE-4 LINE INTERFACE UNIT,,NETWORK,PIC,|QPP504A-RF,1,0,1,30,30,1,,,NORTEL,QPP504A
01SHN,QPP558A-RF,CARD DE-4 TIMING SUPPLY UNIT,,NETWORK,PIC,|QPP558A-RF,1,0,1,50,50,1,,,NORTEL,QPP558A
01SHN,RE-600-2048-S-RF,CTF BOARD ROUTER ENGINE,,NETWORK,PIC,|RE-600-2048-S-RF,2,0,2,225,450,1,,,JUNIPER NETWORKS,RE-600-2048-S
01SHN,RP20E,CARD RP20 DUAL-SP CU/RT,,NETWORK,PIC,|RP20E,2,0,2,1,2,1,,,COMMSCOPE,RP20E
01SHN,R3711A-RF,CARD FOTS 90MB PWR SUP 48V,,NETWORK,PIC,|R3711A-RF,1,0,1,396.85,396.85,1,,,NEC AMERICA,R3711A
01SHN,R3860C1,PIC RC28C ALM/SER 48VDC,,NETWORK,PIC,|R3860C1,1,0,1,0.85,0.85,1,,,NEC AMERICA,R3860C1
01SHN,R9838A1,POWER SUPPLY FOTS 48V,,NETWORK,PIC,|R9838A1,1,0,1,1,1,1,,,NEC AMERICA,R9838A1
01SHN,SCU4C-RF,CARD DISC S1 4W VF SSCU,,NETWORK,PIC,|SCU4C-RF,1,0,1,43,43,1,,,RELIABLE ELECTRIC,SCU4C
01SHN,SDS5486LBI3,PIC 2W/4W INTELLIGENT DST DUAL,,NETWORK,PIC,|SDS5486LBI3,2,0,2,168,336,1,,,WESTELL,SDS5486LBI3
01SHN,SFPP-10GE-LR-B,SFP+ 10GE LR BUNDLE (10PACK),,NETWORK,OPTIC,|SFPP-10GE-LR-B,11,0,11,100,1100,1,,,JUNIPER NETWORKS,SFPP-10GE-LR-B
01SHN,SFPTV1310SD,PIC VIDEO SFP TRCVR,,NETWORK,PIC,|SFPTV1310SD,3,0,3,126,378,1,,,NEVION,SFP-TV-1310-SD
01SHN,SN215S2,PIC 5ESS CIRCUIT PACK S1-S2,,NETWORK,PIC,|SN215S2,1,0,1,50,50,1,,,ALCATEL-LUCENT NORTH AMERICA,SN215
01SHN,SN346B-RF,CARD 5ESS PWR START CKT MFD,,NETWORK,PIC,|SN346B-RF,1,0,1,45,45,1,,,ALCATEL-LUCENT NORTH AMERICA,SN346B
